,x,y,power,speed,spot_diameter,laser_current,signal,ID1,ID2,C1,C2,delta,scan_number
37,-18.511077880859375,-80.79753112792969,4800.0,1500.0,100.0,4514.0,1298.0,1.0,0.0,0.0,20.0,0.014774217270314693,0.0
38,-18.508832931518555,-80.81287384033203,4800.0,1500.0,100.0,4520.0,1289.0,1.0,0.0,0.0,20.0,0.015506083145737648,0.0
39,-18.50621223449707,-80.82709503173828,4800.0,1500.0,100.0,4516.0,1380.0,1.0,0.0,0.0,20.0,0.014460647478699684,0.0
40,-18.50396728515625,-80.84243774414062,4800.0,1500.0,100.0,4516.0,1326.0,1.0,0.0,0.0,20.0,0.015506083145737648,0.0
41,-18.501346588134766,-80.85665893554688,4800.0,1500.0,100.0,4517.0,1248.0,1.0,0.0,0.0,20.0,0.014460647478699684,0.0
42,-18.498727798461914,-80.87162780761719,4800.0,1500.0,100.0,4517.0,1308.0,1.0,0.0,0.0,20.0,0.015196222811937332,0.0
43,-18.496109008789062,-80.88623046875,4800.0,1500.0,100.0,4516.0,1354.0,1.0,0.0,0.0,20.0,0.01483562495559454,0.0
44,-18.49386215209961,-80.90119934082031,4800.0,1500.0,100.0,4514.0,1354.0,1.0,0.0,0.0,20.0,0.01513656135648489,0.0
45,-18.49161720275879,-80.9157943725586,4800.0,1500.0,100.0,4514.0,1228.0,1.0,0.0,0.0,20.0,0.014766677282750607,0.0
46,-18.48937225341797,-80.93113708496094,4800.0,1500.0,100.0,4516.0,1248.0,1.0,0.0,0.0,20.0,0.015506083145737648,0.0
47,-18.48787498474121,-80.94610595703125,4800.0,1500.0,100.0,4517.0,1326.0,1.0,0.0,0.0,20.0,0.01504356786608696,0.0
48,-18.485628128051758,-80.96182250976562,4800.0,1500.0,100.0,4516.0,1380.0,1.0,0.0,0.0,20.0,0.015876347199082375,0.0
49,-18.48375701904297,-80.9771728515625,4800.0,1500.0,100.0,4514.0,1354.0,1.0,0.0,0.0,20.0,0.01546395942568779,0.0
50,-18.48188591003418,-80.9932632446289,4800.0,1500.0,100.0,4516.0,1269.0,1.0,0.0,0.0,20.0,0.016198821365833282,0.0
51,-18.48001480102539,-81.00860595703125,4800.0,1500.0,100.0,4517.0,1259.0,1.0,0.0,0.0,20.0,0.015456385910511017,0.0
52,-18.47739601135254,-81.02432250976562,4800.0,1500.0,100.0,4516.0,1279.0,1.0,0.0,0.0,20.0,0.015933237969875336,0.0
53,-18.474775314331055,-81.03854370117188,4800.0,1500.0,100.0,4515.0,1289.0,1.0,0.0,0.0,20.0,0.014460647478699684,0.0
54,-18.472156524658203,-81.05276489257812,4800.0,1500.0,100.0,4515.0,1195.0,1.0,0.0,0.0,20.0,0.014460301958024502,0.0
55,-18.469161987304688,-81.06512451171875,4800.0,1500.0,100.0,4512.0,1238.0,1.0,0.0,0.0,20.0,0.012717210687696934,0.0
56,-18.466541290283203,-81.07634735107422,4800.0,1500.0,100.0,4514.0,1259.0,1.0,0.0,0.0,20.0,0.011524763889610767,0.0
57,-18.464296340942383,-81.08607482910156,4800.0,1500.0,100.0,4516.0,1269.0,1.0,0.0,0.0,20.0,0.009983167052268982,0.0
58,-18.46167755126953,-81.09542846679688,4800.0,1500.0,100.0,4512.0,1228.0,1.0,0.0,0.0,20.0,0.009713320061564445,0.0
59,-18.460554122924805,-81.10478973388672,4800.0,1500.0,100.0,4517.0,1298.0,1.0,0.0,0.0,20.0,0.009428435936570168,0.0
60,-18.459430694580078,-81.11526489257812,4800.0,1500.0,100.0,4515.0,1298.0,1.0,0.0,0.0,20.0,0.010535228066146374,0.0
61,-18.466167449951172,-82.26834106445312,4800.0,1500.0,100.0,4362.0,973.0,1.0,0.0,0.0,20.0,1.1530958414077759,1.0
62,-18.468414306640625,-82.25224304199219,4800.0,1500.0,100.0,4444.0,1032.0,1.0,0.0,0.0,20.0,0.016254067420959473,1.0
63,-18.470659255981445,-82.23615264892578,4800.0,1500.0,100.0,4488.0,1046.0,1.0,0.0,0.0,20.0,0.016246246173977852,1.0
64,-18.472904205322266,-82.22042846679688,4800.0,1500.0,100.0,4505.0,1112.0,1.0,0.0,0.0,20.0,0.015883630141615868,1.0
65,-18.475149154663086,-82.20509338378906,4800.0,1500.0,100.0,4514.0,1195.0,1.0,0.0,0.0,20.0,0.015498533844947815,1.0
66,-18.47739601135254,-82.19049072265625,4800.0,1500.0,100.0,4514.0,1228.0,1.0,0.0,0.0,20.0,0.014774507842957973,1.0
67,-18.47964096069336,-82.17626953125,4800.0,1500.0,100.0,4520.0,1228.0,1.0,0.0,0.0,20.0,0.014397294260561466,1.0
68,-18.48188591003418,-82.16168212890625,4800.0,1500.0,100.0,4520.0,1217.0,1.0,0.0,0.0,20.0,0.014759136363863945,1.0
69,-18.484130859375,-82.1478271484375,4800.0,1500.0,100.0,4523.0,1248.0,1.0,0.0,0.0,20.0,0.014035678468644619,1.0
70,-18.486003875732422,-82.13323211669922,4800.0,1500.0,100.0,4526.0,1289.0,1.0,0.0,0.0,20.0,0.014714725315570831,1.0
71,-18.488248825073242,-82.11901092529297,4800.0,1500.0,100.0,4525.0,1238.0,1.0,0.0,0.0,20.0,0.014397294260561466,1.0
72,-18.490493774414062,-82.10366821289062,4800.0,1500.0,100.0,4522.0,1269.0,1.0,0.0,0.0,20.0,0.015506083145737648,1.0
73,-18.493114471435547,-82.08831787109375,4800.0,1500.0,100.0,4526.0,1354.0,1.0,0.0,0.0,20.0,0.015572445467114449,1.0
74,-18.495359420776367,-82.07260131835938,4800.0,1500.0,100.0,4527.0,1298.0,1.0,0.0,0.0,20.0,0.015876077115535736,1.0
75,-18.49797821044922,-82.05651092529297,4800.0,1500.0,100.0,4525.0,1317.0,1.0,0.0,0.0,20.0,0.016302110627293587,1.0
76,-18.500598907470703,-82.0407943725586,4800.0,1500.0,100.0,4527.0,1317.0,1.0,0.0,0.0,20.0,0.015933550894260406,1.0
77,-18.502843856811523,-82.02507019042969,4800.0,1500.0,100.0,4527.0,1298.0,1.0,0.0,0.0,20.0,0.015883630141615868,1.0
78,-18.505464553833008,-82.00973510742188,4800.0,1500.0,100.0,4525.0,1308.0,1.0,0.0,0.0,20.0,0.015557404607534409,1.0
79,-18.50808334350586,-81.99475860595703,4800.0,1500.0,100.0,4523.0,1326.0,1.0,0.0,0.0,20.0,0.015203737653791904,1.0
80,-18.510330200195312,-81.97978973388672,4800.0,1500.0,100.0,4526.0,1336.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
81,-18.512948989868164,-81.96556854248047,4800.0,1500.0,100.0,4520.0,1269.0,1.0,0.0,0.0,20.0,0.014460301958024502,1.0
82,-18.515193939208984,-81.95134735107422,4800.0,1500.0,100.0,4520.0,1298.0,1.0,0.0,0.0,20.0,0.014397294260561466,1.0
83,-18.517440795898438,-81.9375,4800.0,1500.0,100.0,4516.0,1326.0,1.0,0.0,0.0,20.0,0.014028453268110752,1.0
84,-18.519685745239258,-81.92402648925781,4800.0,1500.0,100.0,4515.0,1269.0,1.0,0.0,0.0,20.0,0.013659256510436535,1.0
85,-18.521930694580078,-81.9101791381836,4800.0,1500.0,100.0,4514.0,1269.0,1.0,0.0,0.0,20.0,0.014028147794306278,1.0
86,-18.524551391601562,-81.89633178710938,4800.0,1500.0,100.0,4515.0,1259.0,1.0,0.0,0.0,20.0,0.014093160629272461,1.0
87,-18.526796340942383,-81.88211059570312,4800.0,1500.0,100.0,4511.0,1228.0,1.0,0.0,0.0,20.0,0.014397294260561466,1.0
88,-18.529041290283203,-81.86714172363281,4800.0,1500.0,100.0,4515.0,1217.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
89,-18.531661987304688,-81.8521728515625,4800.0,1500.0,100.0,4516.0,1228.0,1.0,0.0,0.0,20.0,0.015196551568806171,1.0
90,-18.533906936645508,-81.83682250976562,4800.0,1500.0,100.0,4512.0,1228.0,1.0,0.0,0.0,20.0,0.015513632446527481,1.0
91,-18.536527633666992,-81.82110595703125,4800.0,1500.0,100.0,4514.0,1238.0,1.0,0.0,0.0,20.0,0.015933550894260406,1.0
92,-18.538772583007812,-81.80538940429688,4800.0,1500.0,100.0,4511.0,1248.0,1.0,0.0,0.0,20.0,0.015876077115535736,1.0
93,-18.541393280029297,-81.78929138183594,4800.0,1500.0,100.0,4509.0,1259.0,1.0,0.0,0.0,20.0,0.0163099467754364,1.0
94,-18.543638229370117,-81.77357482910156,4800.0,1500.0,100.0,4510.0,1195.0,1.0,0.0,0.0,20.0,0.015876077115535736,1.0
95,-18.545883178710938,-81.75748443603516,4800.0,1500.0,100.0,4512.0,1161.0,1.0,0.0,0.0,20.0,0.016246246173977852,1.0
96,-18.548128128051758,-81.74214172363281,4800.0,1500.0,100.0,4512.0,1161.0,1.0,0.0,0.0,20.0,0.015506083145737648,1.0
97,-18.55037498474121,-81.7271728515625,4800.0,1500.0,100.0,4510.0,1149.0,1.0,0.0,0.0,20.0,0.01513656135648489,1.0
98,-18.55224609375,-81.71257019042969,4800.0,1500.0,100.0,4515.0,1099.0,1.0,0.0,0.0,20.0,0.014722050167620182,1.0
99,-18.55449104309082,-81.69798278808594,4800.0,1500.0,100.0,4514.0,1124.0,1.0,0.0,0.0,20.0,0.014759136363863945,1.0
100,-18.55673599243164,-81.68376159667969,4800.0,1500.0,100.0,4515.0,1161.0,1.0,0.0,0.0,20.0,0.014397294260561466,1.0
101,-18.558982849121094,-81.66990661621094,4800.0,1500.0,100.0,4511.0,1259.0,1.0,0.0,0.0,20.0,0.014035983942449093,1.0
102,-18.561601638793945,-81.65568542480469,4800.0,1500.0,100.0,4514.0,1279.0,1.0,0.0,0.0,20.0,0.014460301958024502,1.0
103,-18.563846588134766,-81.641845703125,4800.0,1500.0,100.0,4511.0,1298.0,1.0,0.0,0.0,20.0,0.014020616188645363,1.0
104,-18.56609344482422,-81.62724304199219,4800.0,1500.0,100.0,4514.0,1308.0,1.0,0.0,0.0,20.0,0.014774507842957973,1.0
105,-18.56871223449707,-81.61302185058594,4800.0,1500.0,100.0,4514.0,1317.0,1.0,0.0,0.0,20.0,0.014460301958024502,1.0
106,-18.570959091186523,-81.59842681884766,4800.0,1500.0,100.0,4510.0,1326.0,1.0,0.0,0.0,20.0,0.014766966924071312,1.0
107,-18.573577880859375,-81.58383178710938,4800.0,1500.0,100.0,4511.0,1336.0,1.0,0.0,0.0,20.0,0.014828115701675415,1.0
108,-18.575822830200195,-81.56886291503906,4800.0,1500.0,100.0,4515.0,1354.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
109,-18.57844352722168,-81.55351257324219,4800.0,1500.0,100.0,4514.0,1317.0,1.0,0.0,0.0,20.0,0.015572445467114449,1.0
110,-18.5806884765625,-81.53854370117188,4800.0,1500.0,100.0,4514.0,1362.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
111,-18.582935333251953,-81.52320861816406,4800.0,1500.0,100.0,4516.0,1345.0,1.0,0.0,0.0,20.0,0.015498810447752476,1.0
112,-18.585554122924805,-81.50823211669922,4800.0,1500.0,100.0,4514.0,1371.0,1.0,0.0,0.0,20.0,0.015203737653791904,1.0
113,-18.587799072265625,-81.4932632446289,4800.0,1500.0,100.0,4514.0,1345.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
114,-18.590045928955078,-81.47866821289062,4800.0,1500.0,100.0,4514.0,1405.0,1.0,0.0,0.0,20.0,0.014766966924071312,1.0
115,-18.5922908782959,-81.46369934082031,4800.0,1500.0,100.0,4515.0,1445.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
116,-18.59453582763672,-81.4490966796875,4800.0,1500.0,100.0,4512.0,1429.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
117,-18.596782684326172,-81.43450927734375,4800.0,1500.0,100.0,4517.0,1336.0,1.0,0.0,0.0,20.0,0.014759426936507225,1.0
118,-18.599027633666992,-81.41990661621094,4800.0,1500.0,100.0,4514.0,1413.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
119,-18.601272583007812,-81.40531921386719,4800.0,1500.0,100.0,4514.0,1421.0,1.0,0.0,0.0,20.0,0.014759136363863945,1.0
120,-18.603517532348633,-81.39071655273438,4800.0,1500.0,100.0,4516.0,1371.0,1.0,0.0,0.0,20.0,0.014774217270314693,1.0
121,-18.605764389038086,-81.3761215209961,4800.0,1500.0,100.0,4514.0,1380.0,1.0,0.0,0.0,20.0,0.014766966924071312,1.0
122,-18.608009338378906,-81.36152648925781,4800.0,1500.0,100.0,4512.0,1345.0,1.0,0.0,0.0,20.0,0.014766677282750607,1.0
123,-18.609880447387695,-81.34693145751953,4800.0,1500.0,100.0,4512.0,1380.0,1.0,0.0,0.0,20.0,0.014714482240378857,1.0
124,-18.612499237060547,-81.33196258544922,4800.0,1500.0,100.0,4510.0,1371.0,1.0,0.0,0.0,20.0,0.015196222811937332,1.0
125,-18.61474609375,-81.31736755371094,4800.0,1500.0,100.0,4512.0,1397.0,1.0,0.0,0.0,20.0,0.014766966924071312,1.0
126,-18.61699104309082,-81.30239868164062,4800.0,1500.0,100.0,4516.0,1421.0,1.0,0.0,0.0,20.0,0.015136278234422207,1.0
127,-18.619611740112305,-81.28704833984375,4800.0,1500.0,100.0,4514.0,1371.0,1.0,0.0,0.0,20.0,0.015572445467114449,1.0
128,-18.622230529785156,-81.27245330810547,4800.0,1500.0,100.0,4511.0,1354.0,1.0,0.0,0.0,20.0,0.014828115701675415,1.0
129,-18.624475479125977,-81.25711059570312,4800.0,1500.0,100.0,4512.0,1371.0,1.0,0.0,0.0,20.0,0.015506083145737648,1.0
130,-18.62709617614746,-81.24251556396484,4800.0,1500.0,100.0,4514.0,1397.0,1.0,0.0,0.0,20.0,0.014828452840447426,1.0
